PRECINCT,SHAPE_Area,SHAPE_Leng,WARD,DATA_ADMIN,WARD_PRECI,PERIMETER,OBJECTID,TIMOTHY M. CULLERTON,TOM CARAVETTE,BERNARD L. STONE,SHARON DENISE DIXON,DANIEL 'DANNY' SOLIS,LATASHA R. THOMAS,CHE 'RHYMEFEST' SMITH,MAURITA E. GAVIN,MICHELE SMITH,RAYMOND A. LOPEZ,JAMES CAPPLEMAN,HAL E. BASKIN,TIM EGAN,TONI L. FOULKES,MARY O'CONNOR,MARY ANNE 'MOLLY' PHELAN,CUAHUTEMOC MORFIN,JOHN ARENA,WILLIE B. COCHRAN,NICHOLAS SPOSATO,JOHN GARRIDO,DEBRA L. SILVERSTEIN,MICHAEL D. CHANDLER,BALLOTS CAST,REGISTERED VOTERS,DAVID H. MOORE,FREDDRENNA M. LYLE,RODERICK T. SAWYER,JOHN A. RICE,JOANN THOMPSON
45,1761973.77183,5310.54660762,18,1761973.75931,18045,5310.54639119,3648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1761125.32914,6635.66814433,21,1761125.36692,21068,6635.66792233,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1544162.16064,5317.58506971,8,1544162.17497,08017,5317.58499251,3651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3588012.51744,8337.96379519,18,3587942.87802,18009,8329.28945021,3652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1046113.05658,4669.14261609,21,1046113.05009,21013,4669.14260317,3653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1507178.47926,4926.1351983,10,1507178.47354,10043,4926.13514091,3654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2805564.25481,7519.13313454,7,2805564.24965,07005,7519.13313485,3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1429503.39847,7027.28392616,21,1429503.45059,21056,7027.28424981,3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2238064.60792,6054.13817614,18,2238063.38566,18028,6054.13740515,3657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1101672.0395,4647.35433685,8,1101672.01056,08004,4647.35395128,3658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,12478645.0935,16667.4052772,21,12478645.0828,21037,16667.4053345,3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,898775.062523,3995.7141899,6,898775.035886,06010,3995.71396288,3660,,,,,,,,,,,,,,,,,,,,,,,,290,579,,159,131,,
58,2642953.14416,7966.33811428,6,2642953.13743,06058,7966.33838068,3661,,,,,,,,,,,,,,,,,,,,,,,,221,542,,124,95,,
37,2038586.43266,6144.02806086,6,2038586.38077,06037,6144.02774048,3662,,,,,,,,,,,,,,,,,,,,,,,,254,568,,120,134,,
41,1103015.05846,5318.98139278,21,1103015.05539,21041,5318.98133264,3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,658072.067221,3974.94368559,7,658071.999866,07008,3974.94356621,3664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1100927.06495,5303.35448583,21,1100927.02712,21069,5303.35445959,3665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1085348.90462,5298.46066069,21,1085348.91635,21071,5298.46071051,3666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1627132.12306,6012.56431152,21,1627132.16191,21035,6012.56420876,3667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1540228.40708,6636.41965542,18,1540228.35741,18046,6636.4197293,3668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1980479.26112,5967.64465145,18,1980479.29143,18024,5967.64443664,3669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1014467.51793,4621.38201053,17,1014467.50625,17033,4621.38189764,3832,,,,,,41,,,,,,,,,,,,,,,,,,82,433,41,,,,
7,1558836.88895,5332.91945326,5,1558836.93267,05007,5332.91940052,3833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1322841.32079,5317.76415367,17,1322841.32557,17011,5317.76388774,3834,,,,,,39,,,,,,,,,,,,,,,,,,97,552,58,,,,
6,1388928.08148,4991.19278692,5,1388928.06644,05006,4991.19294599,3835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1445228.97142,4984.01994474,7,1445228.94727,07044,4984.02009107,3837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1506777.18886,7076.2664827,18,1506777.22303,18058,7076.26632526,3838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2416140.36756,7967.04498585,6,2416140.36446,06039,7967.04488875,3839,,,,,,,,,,,,,,,,,,,,,,,,150,577,,60,90,,
48,1169093.07488,4845.27010269,6,1169093.06166,06048,4845.27017036,3840,,,,,,,,,,,,,,,,,,,,,,,,157,558,,90,66,,
32,17734007.7797,18637.8146928,13,17734007.749,13032,18637.8154838,3842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,3440475.15679,7796.89732363,17,3440475.18135,17050,7796.8971772,3843,,,,,,48,,,,,,,,,,,,,,,,,,91,604,43,,,,
11,378708.741705,2628.67710569,7,378708.742594,07011,2628.67696024,3844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1346245.97404,5365.03157402,17,1346245.96175,17044,5365.0318088,3845,,,,,,27,,,,,,,,,,,,,,,,,,72,453,45,,,,
49,1108591.14407,4665.97022119,18,1108591.13381,18049,4665.97035726,3847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,876751.529846,4641.22596156,6,876751.563848,06056,4641.22602454,3848,,,,,,,,,,,,,,,,,,,,,,,,122,452,,53,69,,
9,1206204.42336,5631.34139981,17,1206204.43764,17009,5631.34159401,3849,,,,,,37,,,,,,,,,,,,,,,,,,72,375,35,,,,
37,1042752.85076,4970.85900684,17,1042752.90005,17037,4970.85896444,3850,,,,,,38,,,,,,,,,,,,,,,,,,72,502,34,,,,
23,1721972.90877,5490.08272635,7,1139130.68748,07023,4629.20710403,3851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,846000.745966,3874.09136759,5,846000.749466,05019,3874.09142572,3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1994264.22609,5980.07432168,13,1994264.2233,13041,5980.07428246,3855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2050455.81265,5750.67431756,17,2050455.86345,17060,5750.67428409,3856,,,,,,104,,,,,,,,,,,,,,,,,,148,570,44,,,,
33,2334503.36222,6618.77822056,6,2334503.33644,06033,6618.77811897,3858,,,,,,,,,,,,,,,,,,,,,,,,228,692,,78,150,,
32,2612964.26827,6596.65069647,6,2612964.33139,06032,6596.65106301,3859,,,,,,,,,,,,,,,,,,,,,,,,162,644,,83,79,,
12,2452945.49401,8061.07978353,6,2452945.46429,06012,8061.07967258,3860,,,,,,,,,,,,,,,,,,,,,,,,105,631,,62,43,,
17,1095532.87702,4631.45173702,17,1095532.82377,17017,4631.45170549,3861,,,,,,32,,,,,,,,,,,,,,,,,,58,443,26,,,,
54,2543967.9231,7814.15172132,5,2543967.83957,05054,7814.15134581,3863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,694402.248471,3599.28545486,5,694402.295906,05042,3599.28578077,3864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,746123.964487,3616.10749458,5,746123.957236,05036,3616.10755564,3865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1981692.0201,7046.1733739,8,1981692.01024,08070,7046.17345517,3866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,550082.894749,3443.95667118,5,550082.904388,05049,3443.95680732,3867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2083580.63204,7179.52106839,5,2083580.64481,05002,7179.5210639,3869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,821834.958168,4131.05385077,7,337890.519658,07035,2433.04964939,3870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1772428.72152,5324.65596417,18,1772428.71172,18050,5324.65587302,3871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2149475.83986,6477.5779501,5,2149475.81843,05045,6477.5778971,3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,877015.76877,3966.25362888,6,877015.764941,06061,3966.25389138,3874,,,,,,,,,,,,,,,,,,,,,,,,71,383,,38,33,,
45,298497.011092,2619.72191668,7,298497.703261,07045,2619.72234121,3875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1096738.49457,4635.66996561,17,1096738.48724,17003,4635.67011102,3876,,,,,,53,,,,,,,,,,,,,,,,,,74,445,21,,,,
49,2924414.11233,7568.60916289,6,2924414.11025,06049,7568.60905209,3877,,,,,,,,,,,,,,,,,,,,,,,,175,719,,70,104,,
47,877341.319116,3972.61344596,17,877341.344016,17047,3972.61345873,3879,,,,,,37,,,,,,,,,,,,,,,,,,60,312,23,,,,
42,1738464.14052,6559.36220843,17,1738464.07472,17042,6559.36227196,3880,,,,,,30,,,,,,,,,,,,,,,,,,62,427,32,,,,
58,1357473.00001,5372.3770491,17,1357472.99336,17058,5372.37706472,3881,,,,,,49,,,,,,,,,,,,,,,,,,88,504,39,,,,
41,2433483.15377,7991.26018359,15,2433483.10588,15041,7991.25996716,3882,,,,,,,,,,48,,,,66,,,,,,,,,,114,681,,,,,
27,8637455.45137,13302.1133458,18,8637455.46757,18027,13302.1132838,3883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3464592.41536,9536.41451177,6,3464592.42453,06007,9536.41425642,3885,,,,,,,,,,,,,,,,,,,,,,,,137,624,,80,57,,
16,1531669.35679,5294.22127054,17,1531669.3429,17016,5294.22146561,3886,,,,,,24,,,,,,,,,,,,,,,,,,74,484,50,,,,
8,878518.373658,3975.40244279,17,878518.412831,17008,3975.40227054,3887,,,,,,38,,,,,,,,,,,,,,,,,,90,424,52,,,,
26,592310.285849,3111.38721408,5,592310.291123,05026,3111.3872228,3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1548327.75151,5973.84800066,17,1548327.79423,17059,5973.84790383,3890,,,,,,17,,,,,,,,,,,,,,,,,,55,308,38,,,,
28,1825792.34748,5405.6020213,5,1825792.3259,05028,5405.60224114,3891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1537267.2373,5964.61101464,17,1537267.22686,17062,5964.61115441,3892,,,,,,46,,,,,,,,,,,,,,,,,,69,465,23,,,,
19,875380.406661,3970.26139744,17,875380.420584,17019,3970.26163122,3893,,,,,,29,,,,,,,,,,,,,,,,,,47,280,18,,,,
8,1549715.98281,6647.1082674,15,1549715.99505,15008,6647.10808654,3895,,,,,,,,,,49,,,,44,,,,,,,,,,93,737,,,,,
47,772984.405975,3614.03274625,5,772984.430098,05047,3614.03281535,3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1095316.56575,5288.43736511,17,1095316.54258,17041,5288.43711862,3897,,,,,,28,,,,,,,,,,,,,,,,,,70,434,42,,,,
62,1733602.28961,6577.44861201,6,1733602.30376,06062,6577.44860677,3898,,,,,,,,,,,,,,,,,,,,,,,,130,607,,80,48,,
5,1562898.5824,5343.96954595,6,1562898.59507,06005,5343.96973964,3899,,,,,,,,,,,,,,,,,,,,,,,,60,408,,28,32,,
49,1317043.30994,5299.12693001,17,1317043.30137,17049,5299.1267418,3901,,,,,,23,,,,,,,,,,,,,,,,,,64,373,41,,,,
34,1536867.08975,5302.06106271,17,1536867.05016,17034,5302.0608375,3902,,,,,,26,,,,,,,,,,,,,,,,,,94,439,68,,,,
64,1196945.42982,5236.3819113,17,1196945.38411,17064,5236.38174674,3903,,,,,,36,,,,,,,,,,,,,,,,,,75,417,39,,,,
43,1316873.54822,5300.06513458,17,1316873.54553,17043,5300.06512867,3904,,,,,,31,,,,,,,,,,,,,,,,,,69,466,38,,,,
32,601195.254328,3112.7252731,5,601195.279299,05032,3112.72520965,3905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,737000.711757,3548.15538816,5,737000.710854,05001,3548.15543339,3906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,887332.973362,3994.48360421,5,887332.933603,05031,3994.48357471,3907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,884913.550239,3988.64690135,5,884913.577616,05025,3988.64683361,3908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,891291.221107,3989.99926113,5,891291.213121,05017,3989.99954336,3909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,810157.067932,3779.09814377,15,810157.076552,15042,3779.09834601,3910,,,,,,,,,,10,,,,35,,,,,,,,,,45,323,,,,,
51,2614297.55881,8249.0844857,5,2614297.63425,05051,8249.0846105,3911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9530326.02427,14498.8704126,5,9530326.00939,05023,14498.8704551,3912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1743035.87912,5927.74890165,6,1743035.87664,06020,5927.74940461,3913,,,,,,,,,,,,,,,,,,,,,,,,140,578,,61,79,,
28,1503393.68433,4879.38680766,20,1503393.69554,20028,4879.38703887,3914,,,,,,,52,,,,,,,,,,,,34,,,,,87,510,,,,,
49,1153527.08157,5251.26715405,20,1153527.09157,20049,5251.26717213,3915,,,,,,,45,,,,,,,,,,,,26,,,,,71,358,,,,,
36,2330622.78827,6608.53755113,6,2330622.62928,06036,6608.53743389,3916,,,,,,,,,,,,,,,,,,,,,,,,77,466,,42,35,,
4,3846873.30388,8862.54890934,6,3846873.34897,06004,8862.54868866,3917,,,,,,,,,,,,,,,,,,,,,,,,130,648,,50,80,,
15,3507002.90798,9948.03428632,6,3507002.90251,06015,9948.03417547,3918,,,,,,,,,,,,,,,,,,,,,,,,85,640,,46,39,,
6,879359.780307,3976.00438585,17,879359.794344,17006,3976.00442358,3919,,,,,,42,,,,,,,,,,,,,,,,,,78,474,36,,,,
21,1074595.18453,4572.38735166,15,1074595.22493,15021,4572.38742192,3920,,,,,,,,,,14,,,,54,,,,,,,,,,68,441,,,,,
10,1729527.59858,6641.10609868,5,1729527.55378,05010,6641.10601338,3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1317400.91728,4639.25560404,17,1317400.90154,17045,4639.25548793,3922,,,,,,24,,,,,,,,,,,,,,,,,,61,391,37,,,,
39,1317928.46597,6629.53251335,17,1317928.46291,17039,6629.53254241,3923,,,,,,70,,,,,,,,,,,,,,,,,,102,464,32,,,,
29,912933.531919,4478.0153176,5,912933.481106,05029,4478.01519795,3924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,878714.301522,3974.77141348,17,878714.310857,17036,3974.77153116,3925,,,,,,17,,,,,,,,,,,,,,,,,,50,335,33,,,,
34,740881.384949,3556.96993718,5,740881.409059,05034,3556.96998524,3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1312702.39999,5299.3107695,17,1312702.3676,17001,5299.31049089,3927,,,,,,26,,,,,,,,,,,,,,,,,,53,342,27,,,,
46,1316116.64835,5296.376552,15,1316116.65712,15046,5296.37646149,3928,,,,,,,,,,9,,,,35,,,,,,,,,,44,324,,,,,
45,2447769.43262,7988.97773032,13,2447769.26161,13045,7988.97793658,3929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2446712.60835,7997.04332744,13,2446712.55496,13004,7997.04340534,3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2220815.53476,6671.9168927,23,2220815.54779,23043,6671.9168114,3931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1782109.1655,5339.7384347,23,1782109.18367,23040,5339.7382197,3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2414804.68092,6628.10563069,15,2414804.69573,15014,6628.10569699,3933,,,,,,,,,,60,,,,53,,,,,,,,,,113,641,,,,,
39,2201463.79394,6636.8814194,13,2201463.76928,13039,6636.88176396,3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,658362.089437,3977.36623346,16,658362.063441,16041,3977.36631061,3935,,,,,,,,,,,,37,,,,,,,,,,,,56,255,,,,,19
46,1318873.79218,5303.26769874,17,1318873.80618,17046,5303.26799362,3936,,,,,,52,,,,,,,,,,,,,,,,,,90,508,38,,,,
34,1111919.29397,4652.10217008,15,1111919.2907,15034,4652.10209464,3937,,,,,,,,,,7,,,,88,,,,,,,,,,95,472,,,,,
51,1087262.71862,4626.36015956,15,1087262.68915,15051,4626.36023815,3938,,,,,,,,,,19,,,,41,,,,,,,,,,60,354,,,,,
7,1086944.97406,4620.52060554,15,1086944.98867,15007,4620.52072035,3939,,,,,,,,,,19,,,,67,,,,,,,,,,86,503,,,,,
5,2215502.1629,7049.91452506,5,2215502.1699,05005,7049.91455088,3940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1885420.23242,5494.84232918,15,1885420.22854,15047,5494.8422609,3941,,,,,,,,,,37,,,,64,,,,,,,,,,102,532,,,,,
13,1413233.54339,5605.58196923,5,1413233.56655,05013,5605.58199686,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,813128.617292,3786.11457205,15,813128.607667,15012,3786.11449535,3943,,,,,,,,,,12,,,,29,,,,,,,,,,41,320,,,,,
34,9288111.21943,15046.0736705,18,9288111.06837,18034,15046.0731058,3670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1500993.93404,6842.58003096,8,1500993.89148,08041,6842.58000705,3671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1881410.52325,5597.02752407,18,1881410.5299,18012,5597.02767119,3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2847658.50139,7295.18621059,6,2847658.48961,06003,7295.18599878,3673,,,,,,,,,,,,,,,,,,,,,,,,184,606,,82,102,,
37,2479235.52853,6348.46786383,18,2479235.5105,18037,6348.46784818,3674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4838497.97131,10569.477639,18,4838566.62885,18010,10573.324698,3675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2672302.3548,8355.72146441,18,2672302.40033,18013,8355.7215552,3676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2602721.98602,7502.61923351,6,2602722.0281,06029,7502.61884636,3677,,,,,,,,,,,,,,,,,,,,,,,,234,606,,131,102,,
55,2208838.72397,8622.5543014,18,2208838.72505,18055,8622.5542481,3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2587435.15483,8856.99960385,10,2587435.22431,10018,8856.9997254,3679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1318779.17834,5303.63503818,21,1318779.16518,21034,5303.63494333,3680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1317920.57123,5300.47004256,21,1317920.55183,21070,5300.47009622,3681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,878834.136921,3975.47842505,18,878834.1401,18053,3975.47828185,3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1690805.07019,6438.09797174,8,1690805.07723,08054,6438.09814764,3683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1708702.11425,5145.87931496,18,1708702.07112,18004,5145.87927672,3684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1395726.00966,6168.84674126,8,1395726.00674,08040,6168.84697951,3685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,887415.166568,3998.45843282,8,887415.180881,08014,3998.45860822,3686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1699019.79414,6656.55450502,6,1699019.78662,06047,6656.5548981,3687,,,,,,,,,,,,,,,,,,,,,,,,175,563,,87,88,,
41,1737313.60336,6556.69047592,6,1737313.66165,06041,6556.69035889,3688,,,,,,,,,,,,,,,,,,,,,,,,201,541,,96,105,,
29,2386870.35401,7266.39303493,18,2386870.40511,18029,7266.39300221,3689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2461523.33207,7443.57858122,13,2461523.32595,13038,7443.5783877,3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1754544.13482,5298.01756204,7,1754544.20501,07021,5298.01775989,3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1099038.11171,4642.70812174,21,1099038.16152,21016,4642.70815538,3692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1758400.56321,5305.69010424,7,1758400.54779,07026,5305.6900887,3693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1098470.72353,4639.31451505,8,1098470.72993,08046,4639.31450622,3694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,4919262.519,10573.1494247,8,4919262.52169,08025,10573.1494372,3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1448176.41041,5724.51989386,8,1448176.40521,08015,5724.51976268,3696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1905722.83853,6629.98972196,21,1905722.75748,21073,6629.98950899,3697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,881076.755558,3982.66316773,18,881076.821929,18030,3982.66318838,3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2025808.35735,7843.13276902,8,2025808.36504,08051,7843.13270204,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1339277.10355,5329.79140355,8,1339277.11855,08030,5329.79153231,3700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1839387.76568,5425.52821782,8,1839387.78416,08053,5425.52855464,3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1560007.4824,7426.11766637,8,1560007.52215,08016,7426.11769131,3702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5304121.64812,9865.81185847,8,5304121.68684,08010,9865.81172323,3703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,676755.112211,4011.60353689,6,676755.173407,06051,4011.60376681,3704,,,,,,,,,,,,,,,,,,,,,,,,102,417,,55,47,,
21,3905135.45196,9601.98470419,18,3905135.40621,18021,9601.98446087,3705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2002729.15801,5605.22282707,18,2002729.15879,18023,5605.22277606,3706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2029320.10029,7879.77561491,6,2029320.05619,06031,7879.77531724,3707,,,,,,,,,,,,,,,,,,,,,,,,207,644,,117,90,,
17,2447411.89746,6670.59242431,18,2447411.95093,18017,6670.59246332,3708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1857468.0819,6935.97900348,21,1857468.09532,21074,6935.97894412,3709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,998870.080557,4637.48776541,7,998870.054025,07054,4637.48776906,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2633929.23181,6626.64625374,7,2633929.20878,07042,6626.64626558,3711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1098357.2732,4640.13507892,21,1098357.30127,21062,4640.13490447,3712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1976852.13945,6628.06960283,21,1976852.10445,21052,6628.06975331,3713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2196467.96594,5964.78024727,7,2196467.98658,07027,5964.77995115,3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1318552.71699,5303.37454196,8,1318552.63807,08063,5303.37456079,3715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1318583.57859,5270.47460765,8,1318583.62172,08042,5270.4747017,3716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1859640.38289,6096.03620673,8,1859640.35913,08006,6096.0363931,3717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1249174.68719,5088.72894747,8,1249174.68229,08055,5088.72886855,3718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1992989.45443,7321.10505088,18,1992989.43143,18040,7321.10490876,3719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1101933.08978,5307.91769404,6,1101933.1121,06059,5307.91758755,3720,,,,,,,,,,,,,,,,,,,,,,,,158,513,,82,76,,
46,1100369.31074,4646.24206251,6,1100369.29734,06046,4646.24230112,3721,,,,,,,,,,,,,,,,,,,,,,,,159,484,,66,93,,
35,2217806.9074,6658.75922069,18,2217806.92009,18035,6658.75934903,3722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3878162.0736,11283.9723468,18,3878162.00757,18026,11283.9724707,3723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,7086227.49712,16025.3067774,10,7086254.41046,10004,16025.360712,3724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2380649.82393,7201.4486739,8,2380649.86005,08049,7201.44872002,3725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2043679.84139,7811.08163072,10,2043679.87531,10048,7811.08173756,3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2007423.84022,6059.64450174,8,2007423.83999,08048,6059.64460087,3727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1895262.0576,6533.86567611,8,1895262.02653,08056,6533.86554849,3728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,968123.460905,4803.60831214,8,968123.45844,08045,4803.60850098,3729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1112231.38107,4664.36754784,8,1112231.43865,08043,4664.36771547,3730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,879920.780696,3983.65252976,6,879920.757378,06052,3983.65238913,3731,,,,,,,,,,,,,,,,,,,,,,,,91,405,,35,56,,
54,880861.731976,3987.20181695,6,880861.77544,06054,3987.20205097,3732,,,,,,,,,,,,,,,,,,,,,,,,146,570,,43,102,,
57,668904.263557,4009.69274715,6,668904.1926,06057,4009.69292484,3733,,,,,,,,,,,,,,,,,,,,,,,,76,378,,27,49,,
44,1743608.41913,5284.58379434,6,1743608.40945,06044,5284.58408483,3734,,,,,,,,,,,,,,,,,,,,,,,,180,597,,70,110,,
53,1439410.23172,5267.98617018,6,1439410.27953,06053,5267.98632995,3735,,,,,,,,,,,,,,,,,,,,,,,,135,538,,57,78,,
21,1266757.07942,4560.15289994,17,1266757.0561,17021,4560.15277208,3736,,,,,,92,,,,,,,,,,,,,,,,,,173,545,80,,,,
54,1370112.48609,4718.89138238,17,1370112.493,17054,4718.89144235,3737,,,,,,93,,,,,,,,,,,,,,,,,,160,490,67,,,,
53,1454559.471,6156.83513128,17,1454559.48047,17053,6156.83509299,3738,,,,,,58,,,,,,,,,,,,,,,,,,111,446,53,,,,
34,882306.356067,4649.69898511,6,882306.350086,06034,4649.69909412,3739,,,,,,,,,,,,,,,,,,,,,,,,125,512,,69,56,,
63,660305.116789,3314.97143341,6,660305.114336,06063,3314.97142416,3740,,,,,,,,,,,,,,,,,,,,,,,,137,477,,58,79,,
22,1755615.80429,6620.89975283,18,1755615.78746,18022,6620.89957782,3741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1756112.99086,6363.64738722,8,1756112.99522,08002,6363.6472856,3742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1316375.36108,5298.86186369,7,1316375.38137,07006,5298.86217823,3743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1099074.25654,4637.00738239,17,1099074.29109,17010,4637.00710166,3744,,,,,,81,,,,,,,,,,,,,,,,,,130,476,48,,,,
57,1098718.87079,4640.2611338,21,1098718.93183,21057,4640.26095077,3745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
